expriment_name,metric,step,value
m3l_b4_range5_1,eval/miou_1.0_class_sidewalk,130398.0,0.5741377472877502
m3l_b4_range5_1,eval/miou_1.0_class_sidewalk,145312.0,0.5723215937614441
m3l_b4_range5_1,eval/miou_1.0_class_sidewalk,160231.0,0.5742137432098389
m3l_b4_range5_1,eval/miou_1.0_class_sidewalk,175291.0,0.5734893083572388
m3l_b4_range5_1,eval/miou_1.0_class_other-ground,130398.0,0.10504595935344696
m3l_b4_range5_1,eval/miou_1.0_class_other-ground,145312.0,0.1335241198539734
m3l_b4_range5_1,eval/miou_1.0_class_other-ground,160231.0,0.11428207159042358
m3l_b4_range5_1,eval/miou_1.0_class_other-ground,175291.0,0.11211724579334259
m3l_b4_range5_1,eval/miou_1.0_class_building,130398.0,0.7633495926856995
m3l_b4_range5_1,eval/miou_1.0_class_building,145312.0,0.7621192932128906
m3l_b4_range5_1,eval/miou_1.0_class_building,160231.0,0.7648019790649414
m3l_b4_range5_1,eval/miou_1.0_class_building,175291.0,0.7638174891471863
m3l_b4_range5_1,eval/miou_1.0_class_object,130398.0,0.15673835575580597
m3l_b4_range5_1,eval/miou_1.0_class_object,145312.0,0.15696129202842712
m3l_b4_range5_1,eval/miou_1.0_class_object,160231.0,0.15681909024715424
m3l_b4_range5_1,eval/miou_1.0_class_object,175291.0,0.15873727202415466
m3l_b4_range5_1,eval/miou_1.0_class_vegetation,130398.0,0.7085886001586914
m3l_b4_range5_1,eval/miou_1.0_class_vegetation,145312.0,0.7036101818084717
m3l_b4_range5_1,eval/miou_1.0_class_vegetation,160231.0,0.7126354575157166
m3l_b4_range5_1,eval/miou_1.0_class_vegetation,175291.0,0.7088672518730164
m3l_b4_range5_1,eval/miou_1.0_class_trunk,130398.0,0.10630146414041519
m3l_b4_range5_1,eval/miou_1.0_class_trunk,145312.0,0.11226902902126312
m3l_b4_range5_1,eval/miou_1.0_class_trunk,160231.0,0.11092495918273926
m3l_b4_range5_1,eval/miou_1.0_class_trunk,175291.0,0.11289969831705093
m3l_b4_range5_1,eval/miou_1.0_class_terrain,130398.0,0.628259003162384
m3l_b4_range5_1,eval/miou_1.0_class_terrain,145312.0,0.6291667222976685
m3l_b4_range5_1,eval/miou_1.0_class_terrain,160231.0,0.6433070302009583
m3l_b4_range5_1,eval/miou_1.0_class_terrain,175291.0,0.6308375597000122
m3l_b4_range5_1,global_step/sec,130398.0,0.0
m3l_b4_range5_1,global_step/sec,145316.0,2.13258957862854
m3l_b4_range5_1,global_step/sec,160235.0,2.1312859058380127
m3l_b4_range5_1,global_step/sec,175295.0,2.151428699493408
m3l_b4_range5_1,Losses/regularization_loss,130398.0,0.013125133700668812
m3l_b4_range5_1,Losses/regularization_loss,145313.0,0.013121412135660648
m3l_b4_range5_1,Losses/regularization_loss,160233.0,0.013117966242134571
m3l_b4_range5_1,Losses/regularization_loss,175292.0,0.013114769011735916
m3l_b4_range5_1,learning_rate,130398.0,5.1501345296856016e-05
m3l_b4_range5_1,learning_rate,145313.0,4.568369695334695e-05
m3l_b4_range5_1,learning_rate,160233.0,3.978027234552428e-05
m3l_b4_range5_1,learning_rate,175292.0,3.372015999048017e-05
m3l_b4_range5_1,total_loss_1,130398.0,0.4248219430446625
m3l_b4_range5_1,total_loss_1,145313.0,0.32992878556251526
m3l_b4_range5_1,total_loss_1,160233.0,0.39200469851493835
m3l_b4_range5_1,total_loss_1,175292.0,0.28843215107917786
m3l_b4_range5_1,losses/semantic_merged_logits/mul_1,130398.0,0.41169682145118713
m3l_b4_range5_1,losses/semantic_merged_logits/mul_1,145313.0,0.316807359457016
m3l_b4_range5_1,losses/semantic_merged_logits/mul_1,160233.0,0.37888672947883606
m3l_b4_range5_1,losses/semantic_merged_logits/mul_1,175292.0,0.27531737089157104
m3l_b4_range5_1,Losses/clone_loss,130398.0,0.41169682145118713
m3l_b4_range5_1,Losses/clone_loss,145313.0,0.316807359457016
m3l_b4_range5_1,Losses/clone_loss,160233.0,0.37888672947883606
m3l_b4_range5_1,Losses/clone_loss,175292.0,0.27531737089157104
m3l_b4_base_2Fint12,eval/miou_1.0_overall,0.0,0.04912814497947693
m3l_b4_base_2Fint12,eval/miou_1.0_overall,24469.0,0.37224212288856506
m3l_b4_base_2Fint12,eval/miou_1.0_class_vehicle,0.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_vehicle,24469.0,0.6174207925796509
m3l_b4_base_2Fint12,eval/miou_1.0_class_two-wheeler,0.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_two-wheeler,24469.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_person,0.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_person,24469.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_rider,0.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_rider,24469.0,0.0
m3l_b4_base_2Fint12,eval/miou_1.0_class_road,0.0,0.2763350009918213
m3l_b4_base_2Fint12,eval/miou_1.0_class_road,24469.0,0.8465455174446106
m3l_b4_base_2Fint12,eval/miou_1.0_class_sidewalk,0.0,0.0945928543806076
m3l_b4_base_2Fint12,eval/miou_1.0_class_sidewalk,24469.0,0.5480219721794128
m3l_b4_base_2Fint12,eval/miou_1.0_class_other-ground,0.0,0.009575992822647095
m3l_b4_base_2Fint12,eval/miou_1.0_class_other-ground,24469.0,0.15633940696716309
m3l_b4_base_2Fint12,eval/miou_1.0_class_building,0.0,0.004542723763734102
m3l_b4_base_2Fint12,eval/miou_1.0_class_building,24469.0,0.7451738715171814
m3l_b4_base_2Fint12,eval/miou_1.0_class_object,0.0,0.017077097669243813
m3l_b4_base_2Fint12,eval/miou_1.0_class_object,24469.0,0.1181759163737297
m3l_b4_base_2Fint12,eval/miou_1.0_class_vegetation,0.0,0.0005829808651469648
m3l_b4_base_2Fint12,eval/miou_1.0_class_vegetation,24469.0,0.7104830741882324
m3l_b4_base_2Fint12,eval/miou_1.0_class_trunk,0.0,7.462357984877599e-07
m3l_b4_base_2Fint12,eval/miou_1.0_class_trunk,24469.0,0.08598241209983826
m3l_b4_base_2Fint12,eval/miou_1.0_class_terrain,0.0,0.18683023750782013
m3l_b4_base_2Fint12,eval/miou_1.0_class_terrain,24469.0,0.6387622952461243
m3l_b4_base_2Fint12,global_step/sec,0.0,0.0
m3l_b4_range10_1,eval/miou_1.0_overall,350000.0,0.4030957520008087
m3l_b4_range10_1,eval/miou_1.0_class_vehicle,350000.0,0.6676199436187744
m3l_b4_range10_1,eval/miou_1.0_class_two-wheeler,350000.0,0.0
m3l_b4_range10_1,eval/miou_1.0_class_person,350000.0,0.0
m3l_b4_range10_1,eval/miou_1.0_class_rider,350000.0,0.0
m3l_b4_range10_1,eval/miou_1.0_class_road,350000.0,0.854102373123169
m3l_b4_range10_1,eval/miou_1.0_class_sidewalk,350000.0,0.5787062644958496
m3l_b4_range10_1,eval/miou_1.0_class_other-ground,350000.0,0.2094849944114685
m3l_b4_range10_1,eval/miou_1.0_class_building,350000.0,0.7753994464874268
m3l_b4_range10_1,eval/miou_1.0_class_object,350000.0,0.1803673654794693
m3l_b4_range10_1,eval/miou_1.0_class_vegetation,350000.0,0.7489444017410278
m3l_b4_range10_1,eval/miou_1.0_class_trunk,350000.0,0.13471752405166626
m3l_b4_range10_1,eval/miou_1.0_class_terrain,350000.0,0.6878063082695007
m3l_b4_range20_1,eval/miou_1.0_overall,250001.0,0.3876526355743408
m3l_b4_range20_1,eval/miou_1.0_overall,258809.0,0.3859504759311676
m3l_b4_range20_1,eval/miou_1.0_overall,267092.0,0.3872847855091095
m3l_b4_range20_1,eval/miou_1.0_overall,276356.0,0.3880341947078705
m3l_b4_range20_1,eval/miou_1.0_overall,285625.0,0.3892306089401245
m3l_b4_range20_1,eval/miou_1.0_overall,294872.0,0.39023223519325256
m3l_b4_range20_1,eval/miou_1.0_overall,304143.0,0.38854560256004333
m3l_b4_range20_1,eval/miou_1.0_overall,313480.0,0.3886657655239105
m3l_b4_range20_1,eval/miou_1.0_overall,322851.0,0.38786792755126953
